location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
East Austin,AKT Lobby,64,74,2024-03-19T18:32:35.291-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T18:32:35.291-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T18:32:35.291-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,82,70,2024-03-19T18:32:35.291-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-19T18:32:35.291-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,69,2024-03-19T18:20:03.602-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T18:20:03.602-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T18:20:03.602-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T18:20:03.602-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T18:20:03.602-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,77,69,2024-03-19T18:20:03.602-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-19T18:20:03.602-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,70,2024-03-19T18:03:18.753-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T18:03:18.753-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T18:03:18.753-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T18:03:18.753-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T18:03:18.753-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,65,68,2024-03-19T18:03:18.753-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-19T18:03:18.753-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,50,70,2024-03-19T17:47:34.400-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T17:47:34.400-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T17:47:34.400-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T17:47:34.400-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T17:47:34.400-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,55,67,2024-03-19T17:47:34.400-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-19T17:47:34.400-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,51,70,2024-03-19T17:32:41.562-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T17:32:41.562-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T17:32:41.562-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T17:32:41.562-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T17:32:41.562-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,59,67,2024-03-19T17:32:41.562-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-19T17:32:41.562-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,52,70,2024-03-19T17:20:21.150-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T17:20:21.150-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T17:20:21.150-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T17:20:21.150-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T17:20:21.150-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,65,68,2024-03-19T17:20:21.150-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-19T17:20:21.150-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,47,69,2024-03-19T17:03:07.129-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T17:03:07.129-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T17:03:07.129-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T17:03:07.129-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T17:03:07.129-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,64,67,2024-03-19T17:03:07.129-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-19T17:03:07.129-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,69,2024-03-19T16:47:30.807-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T16:47:30.807-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T16:47:30.807-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T16:47:30.807-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T16:47:30.807-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,56,67,2024-03-19T16:47:30.807-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-19T16:47:30.807-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,69,2024-03-19T16:32:26.265-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T16:32:26.265-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T16:32:26.265-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T16:32:26.265-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T16:32:26.265-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,48,67,2024-03-19T16:32:26.265-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-19T16:32:26.265-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,69,2024-03-19T16:18:56.349-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T16:18:56.349-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T16:18:56.349-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T16:18:56.349-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T16:18:56.349-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,68,2024-03-19T16:18:56.349-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-19T16:18:56.349-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,68,2024-03-19T16:03:15.332-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T16:03:15.332-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T16:03:15.332-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T16:03:15.332-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T16:03:15.332-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,67,2024-03-19T16:03:15.332-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-19T16:03:15.332-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,68,2024-03-19T15:47:14.620-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T15:47:14.620-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T15:47:14.620-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T15:47:14.620-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T15:47:14.620-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,67,2024-03-19T15:47:14.620-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-19T15:47:14.620-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,68,2024-03-19T15:32:35.944-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T15:32:35.944-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T15:32:35.944-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T15:32:35.944-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T15:32:35.944-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,66,2024-03-19T15:32:35.944-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-19T15:32:35.944-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,68,2024-03-19T15:20:05.419-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T15:20:05.419-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T15:20:05.419-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T15:20:05.419-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T15:20:05.419-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,67,2024-03-19T15:20:05.419-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-19T15:20:05.419-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,68,2024-03-19T15:03:37.660-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T15:03:37.660-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T15:03:37.660-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T15:03:37.660-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T15:03:37.660-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,67,2024-03-19T15:03:37.660-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-19T15:03:37.660-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,69,2024-03-19T14:47:24.749-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T14:47:24.749-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T14:47:24.749-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T14:47:24.749-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T14:47:24.749-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,49,68,2024-03-19T14:47:24.749-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-19T14:47:24.749-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,47,68,2024-03-19T14:32:30.839-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T14:32:30.839-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T14:32:30.839-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T14:32:30.839-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T14:32:30.839-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,49,67,2024-03-19T14:32:30.839-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-19T14:32:30.839-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,47,68,2024-03-19T14:17:32.315-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T14:17:32.315-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T14:17:32.315-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T14:17:32.315-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T14:17:32.315-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,49,68,2024-03-19T14:17:32.315-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-19T14:17:32.315-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,47,68,2024-03-19T14:03:27.852-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T14:03:27.852-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T14:03:27.852-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T14:03:27.852-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T14:03:27.852-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,49,67,2024-03-19T14:03:27.852-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-19T14:03:27.852-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,48,68,2024-03-19T13:47:13.349-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T13:47:13.349-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T13:47:13.349-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T13:47:13.349-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T13:47:13.349-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,51,68,2024-03-19T13:47:13.349-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-19T13:47:13.349-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,68,2024-03-19T13:32:34.831-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-19T13:32:34.831-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-19T13:32:34.831-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-19T13:32:34.831-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-19T13:32:34.831-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,51,67,2024-03-19T13:32:34.831-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-19T13:32:34.831-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
