location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
West 5th,Lockers,57,71,2024-02-27T22:47:31.256-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,63,73,2024-02-27T22:47:31.256-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,63,73,2024-02-27T22:47:31.256-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,66,71,2024-02-27T22:47:31.256-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,66,72,2024-02-27T22:47:31.256-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,60,70,2024-02-27T22:47:31.256-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,81,73,2024-02-27T22:47:31.256-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T22:32:47.127-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,63,73,2024-02-27T22:32:47.127-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,63,73,2024-02-27T22:32:47.127-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,67,70,2024-02-27T22:32:47.127-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,66,72,2024-02-27T22:32:47.127-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,58,70,2024-02-27T22:32:47.127-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,81,73,2024-02-27T22:32:47.127-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T22:21:54.839-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,63,72,2024-02-27T22:21:54.839-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,63,73,2024-02-27T22:21:54.839-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,67,70,2024-02-27T22:21:54.839-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,66,72,2024-02-27T22:21:54.839-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,58,70,2024-02-27T22:21:54.839-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,80,73,2024-02-27T22:21:54.839-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T22:04:15.994-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,63,72,2024-02-27T22:04:15.994-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,61,73,2024-02-27T22:04:15.994-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,67,70,2024-02-27T22:04:15.994-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,66,72,2024-02-27T22:04:15.994-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,60,69,2024-02-27T22:04:15.994-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,81,73,2024-02-27T22:04:15.994-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T21:47:19.327-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,63,72,2024-02-27T21:47:19.327-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,61,73,2024-02-27T21:47:19.327-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,67,70,2024-02-27T21:47:19.327-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,66,72,2024-02-27T21:47:19.327-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,59,69,2024-02-27T21:47:19.327-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,81,73,2024-02-27T21:47:19.327-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T21:32:40.141-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,63,72,2024-02-27T21:32:40.141-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,61,72,2024-02-27T21:32:40.141-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,66,70,2024-02-27T21:32:40.141-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,66,72,2024-02-27T21:32:40.141-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,52,69,2024-02-27T21:32:40.141-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,81,73,2024-02-27T21:32:40.141-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T21:19:47.296-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,63,72,2024-02-27T21:19:47.296-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,61,72,2024-02-27T21:19:47.296-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,63,69,2024-02-27T21:19:47.296-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,66,72,2024-02-27T21:19:47.296-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,69,2024-02-27T21:19:47.296-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,80,73,2024-02-27T21:19:47.296-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T21:03:36.805-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,63,72,2024-02-27T21:03:36.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,61,72,2024-02-27T21:03:36.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,63,69,2024-02-27T21:03:36.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,66,72,2024-02-27T21:03:36.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,67,2024-02-27T21:03:36.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,81,73,2024-02-27T21:03:36.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T20:47:35.549-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,63,71,2024-02-27T20:47:35.549-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,59,72,2024-02-27T20:47:35.549-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,61,68,2024-02-27T20:47:35.549-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,66,72,2024-02-27T20:47:35.549-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,66,2024-02-27T20:47:35.549-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,80,73,2024-02-27T20:47:35.549-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T20:32:35.992-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,65,71,2024-02-27T20:32:35.992-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,61,72,2024-02-27T20:32:35.992-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,61,69,2024-02-27T20:32:35.992-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,Bathrooms,66,72,2024-02-27T20:32:35.992-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,66,2024-02-27T20:32:35.992-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,80,73,2024-02-27T20:32:35.992-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T20:22:19.512-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,65,71,2024-02-27T20:22:19.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,59,72,2024-02-27T20:22:19.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,58,68,2024-02-27T20:22:19.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,68,72,2024-02-27T20:22:19.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,67,2024-02-27T20:22:19.512-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,73,2024-02-27T20:22:19.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T20:08:24.166-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,61,71,2024-02-27T20:08:24.166-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,61,73,2024-02-27T20:08:24.166-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,58,68,2024-02-27T20:08:24.166-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,68,72,2024-02-27T20:08:24.166-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,66,2024-02-27T20:08:24.166-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,73,2024-02-27T20:08:24.166-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T19:46:16.351-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,65,73,2024-02-27T19:46:16.351-06:00,ONLINE,OFF,,COOL,OFF,COOLING,72,
East Austin,AKT Lobby,61,73,2024-02-27T19:46:16.351-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,66,68,2024-02-27T19:46:16.351-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,68,72,2024-02-27T19:46:16.351-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,66,2024-02-27T19:46:16.351-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,80,73,2024-02-27T19:46:16.351-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T19:23:42.005-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,70,72,2024-02-27T19:23:42.005-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,60,73,2024-02-27T19:23:42.005-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,72,70,2024-02-27T19:23:42.005-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,67,72,2024-02-27T19:23:42.005-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,60,67,2024-02-27T19:23:42.005-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,73,2024-02-27T19:23:42.005-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T18:49:15.844-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,59,72,2024-02-27T18:49:15.844-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,57,73,2024-02-27T18:49:15.844-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,65,70,2024-02-27T18:49:15.844-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,67,72,2024-02-27T18:49:15.844-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,78,70,2024-02-27T18:49:15.844-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,73,2024-02-27T18:49:15.844-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T18:27:17.351-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,70,73,2024-02-27T18:27:17.351-06:00,ONLINE,OFF,,COOL,OFF,COOLING,72,
East Austin,AKT Lobby,63,74,2024-02-27T18:27:17.351-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,81,72,2024-02-27T18:27:17.351-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,65,72,2024-02-27T18:27:17.351-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,64,68,2024-02-27T18:27:17.351-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,73,2024-02-27T18:27:17.351-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T18:11:08.616-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,65,72,2024-02-27T18:11:08.616-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,60,73,2024-02-27T18:11:08.616-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,88,73,2024-02-27T18:11:08.616-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,65,72,2024-02-27T18:11:08.616-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,67,2024-02-27T18:11:08.616-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,74,2024-02-27T18:11:08.616-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T17:47:23.423-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,55,72,2024-02-27T17:47:23.423-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,57,74,2024-02-27T17:47:23.423-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,78,70,2024-02-27T17:47:23.423-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,65,72,2024-02-27T17:47:23.423-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,67,67,2024-02-27T17:47:23.423-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,74,2024-02-27T17:47:23.423-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T17:32:51.968-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,59,73,2024-02-27T17:32:51.968-06:00,ONLINE,OFF,,COOL,OFF,COOLING,72,
East Austin,AKT Lobby,57,75,2024-02-27T17:32:51.968-06:00,ONLINE,OFF,,COOL,OFF,COOLING,74,
East Austin,CB Theater,63,69,2024-02-27T17:32:51.968-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,65,72,2024-02-27T17:32:51.968-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,65,67,2024-02-27T17:32:51.968-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,74,2024-02-27T17:32:51.968-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T17:18:52.224-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,57,71,2024-02-27T17:18:52.224-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,55,73,2024-02-27T17:18:52.224-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,64,67,2024-02-27T17:18:52.224-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,65,72,2024-02-27T17:18:52.224-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,61,67,2024-02-27T17:18:52.224-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,74,2024-02-27T17:18:52.224-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T17:03:20.378-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,55,73,2024-02-27T17:03:20.378-06:00,ONLINE,OFF,,COOL,OFF,COOLING,72,
East Austin,AKT Lobby,59,73,2024-02-27T17:03:20.378-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,61,69,2024-02-27T17:03:20.378-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,65,72,2024-02-27T17:03:20.378-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,67,2024-02-27T17:03:20.378-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,74,2024-02-27T17:03:20.378-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T16:47:34.347-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,61,73,2024-02-27T16:47:34.347-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,60,73,2024-02-27T16:47:34.347-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,59,68,2024-02-27T16:47:34.347-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,65,72,2024-02-27T16:47:34.347-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,67,2024-02-27T16:47:34.347-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,80,74,2024-02-27T16:47:34.347-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T16:32:41.492-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,61,72,2024-02-27T16:32:41.492-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,60,73,2024-02-27T16:32:41.492-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,65,69,2024-02-27T16:32:41.492-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,65,72,2024-02-27T16:32:41.492-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,67,2024-02-27T16:32:41.492-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,74,2024-02-27T16:32:41.492-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T16:20:53.367-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,63,71,2024-02-27T16:20:53.367-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,62,72,2024-02-27T16:20:53.367-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,64,68,2024-02-27T16:20:53.367-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,65,72,2024-02-27T16:20:53.367-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,68,2024-02-27T16:20:53.367-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,80,74,2024-02-27T16:20:53.367-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T16:04:28.707-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,63,71,2024-02-27T16:04:28.707-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,62,72,2024-02-27T16:04:28.707-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,65,69,2024-02-27T16:04:28.707-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,65,72,2024-02-27T16:04:28.707-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,66,2024-02-27T16:04:28.707-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,80,74,2024-02-27T16:04:28.707-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T15:47:20.927-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,56,71,2024-02-27T15:47:20.927-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,54,72,2024-02-27T15:47:20.927-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,65,69,2024-02-27T15:47:20.927-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,65,72,2024-02-27T15:47:20.927-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,58,67,2024-02-27T15:47:20.927-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,80,74,2024-02-27T15:47:20.927-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T15:32:54.617-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,56,71,2024-02-27T15:32:54.617-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,54,72,2024-02-27T15:32:54.617-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,63,68,2024-02-27T15:32:54.617-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,65,72,2024-02-27T15:32:54.617-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,66,2024-02-27T15:32:54.617-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,80,74,2024-02-27T15:32:54.617-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T15:17:56.500-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,56,71,2024-02-27T15:17:56.500-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,AKT Lobby,56,72,2024-02-27T15:17:56.500-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,57,69,2024-02-27T15:17:56.500-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,65,72,2024-02-27T15:17:56.500-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,58,67,2024-02-27T15:17:56.500-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,80,74,2024-02-27T15:17:56.500-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,71,2024-02-27T15:03:14.442-06:00,OFFLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Lobby,56,71,2024-02-27T15:03:14.442-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,AKT Lobby,54,72,2024-02-27T15:03:14.442-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,57,68,2024-02-27T15:03:14.442-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,69,72,2024-02-27T15:03:14.442-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
