location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
East Austin,AKT Lobby,49,72,2024-03-02T10:47:28.204-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,83,69,2024-03-02T10:47:28.204-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,53,70,2024-03-02T10:47:28.204-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,59,67,2024-03-02T10:47:28.204-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,61,68,2024-03-02T10:47:28.204-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,60,66,2024-03-02T10:32:46.512-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,CB Lobby,54,71,2024-03-02T10:32:46.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,49,72,2024-03-02T10:32:46.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,75,68,2024-03-02T10:32:46.512-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,53,70,2024-03-02T10:32:46.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,67,68,2024-03-02T10:32:46.512-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,61,66,2024-03-02T10:32:46.512-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,60,66,2024-03-02T10:21:27.010-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,CB Lobby,52,71,2024-03-02T10:21:27.010-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,49,72,2024-03-02T10:21:27.010-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,CB Theater,61,67,2024-03-02T10:21:27.010-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,53,70,2024-03-02T10:21:27.010-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,81,71,2024-03-02T10:21:27.010-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,60,69,2024-03-02T10:21:27.010-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,51,65,2024-03-02T10:03:42.108-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,CB Lobby,55,70,2024-03-02T10:03:42.108-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,50,70,2024-03-02T10:03:42.108-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,CB Theater,60,65,2024-03-02T10:03:42.108-06:00,ONLINE,OFF,,COOL,OFF,COOLING,66,
East Austin,Bathrooms,51,70,2024-03-02T10:03:42.108-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,81,70,2024-03-02T10:03:42.108-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,59,68,2024-03-02T10:03:42.108-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,51,64,2024-03-02T09:47:27.171-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,CB Lobby,50,70,2024-03-02T09:47:27.171-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,48,70,2024-03-02T09:47:27.171-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,CB Theater,65,67,2024-03-02T09:47:27.171-06:00,ONLINE,OFF,,COOL,OFF,COOLING,66,
East Austin,Bathrooms,51,70,2024-03-02T09:47:27.171-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,69,68,2024-03-02T09:47:27.171-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,58,68,2024-03-02T09:47:27.171-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,50,64,2024-03-02T09:32:27.846-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,CB Lobby,50,70,2024-03-02T09:32:27.846-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,47,70,2024-03-02T09:32:27.846-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,CB Theater,66,67,2024-03-02T09:32:27.846-06:00,ONLINE,OFF,,COOL,OFF,COOLING,66,
East Austin,Bathrooms,51,70,2024-03-02T09:32:27.846-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,48,67,2024-03-02T09:32:27.846-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,58,68,2024-03-02T09:32:27.846-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,50,64,2024-03-02T09:18:52.956-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,CB Lobby,50,70,2024-03-02T09:18:52.956-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,47,70,2024-03-02T09:18:52.956-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,CB Theater,61,65,2024-03-02T09:18:52.956-06:00,ONLINE,OFF,,COOL,OFF,OFF,66,
East Austin,Bathrooms,51,70,2024-03-02T09:18:52.956-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,48,67,2024-03-02T09:18:52.956-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,57,68,2024-03-02T09:18:52.956-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,51,65,2024-03-02T09:03:17.171-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,CB Lobby,49,69,2024-03-02T09:03:17.171-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,47,70,2024-03-02T09:03:17.171-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,55,65,2024-03-02T09:03:17.171-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,51,70,2024-03-02T09:03:17.171-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,49,67,2024-03-02T09:03:17.171-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,56,68,2024-03-02T09:03:17.171-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,51,66,2024-03-02T08:47:30.894-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,CB Lobby,49,68,2024-03-02T08:47:30.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,47,70,2024-03-02T08:47:30.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,53,65,2024-03-02T08:47:30.894-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,51,70,2024-03-02T08:47:30.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,51,67,2024-03-02T08:47:30.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,56,68,2024-03-02T08:47:30.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,51,65,2024-03-02T08:32:31.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,CB Lobby,49,69,2024-03-02T08:32:31.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,47,70,2024-03-02T08:32:31.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,51,65,2024-03-02T08:32:31.457-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,51,69,2024-03-02T08:32:31.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,67,2024-03-02T08:32:31.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,56,68,2024-03-02T08:32:31.457-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,48,67,2024-03-02T08:19:41.726-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,49,69,2024-03-02T08:19:41.726-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,47,70,2024-03-02T08:19:41.726-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,51,65,2024-03-02T08:19:41.726-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,51,69,2024-03-02T08:19:41.726-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,67,2024-03-02T08:19:41.726-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,56,68,2024-03-02T08:19:41.726-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,48,67,2024-03-02T08:03:07.208-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,49,69,2024-03-02T08:03:07.208-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,49,70,2024-03-02T08:03:07.208-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,49,67,2024-03-02T08:03:07.208-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,51,70,2024-03-02T08:03:07.208-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,46,68,2024-03-02T08:03:07.208-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,56,67,2024-03-02T08:03:07.208-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,47,67,2024-03-02T07:47:43.158-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,50,69,2024-03-02T07:47:43.158-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,49,70,2024-03-02T07:47:43.158-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,49,69,2024-03-02T07:47:43.158-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,51,70,2024-03-02T07:47:43.158-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,46,67,2024-03-02T07:47:43.158-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,56,68,2024-03-02T07:47:43.158-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,47,66,2024-03-02T07:32:46.684-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,50,70,2024-03-02T07:32:46.684-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,49,70,2024-03-02T07:32:46.684-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,49,69,2024-03-02T07:32:46.684-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,51,69,2024-03-02T07:32:46.684-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,46,66,2024-03-02T07:32:46.684-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,56,67,2024-03-02T07:32:46.684-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,67,2024-03-02T07:19:12.711-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,50,70,2024-03-02T07:19:12.711-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,49,70,2024-03-02T07:19:12.711-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,49,69,2024-03-02T07:19:12.711-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,51,69,2024-03-02T07:19:12.711-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,46,67,2024-03-02T07:19:12.711-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,57,68,2024-03-02T07:19:12.711-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,67,2024-03-02T07:03:11.733-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,50,70,2024-03-02T07:03:11.733-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,49,70,2024-03-02T07:03:11.733-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,49,69,2024-03-02T07:03:11.733-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,52,70,2024-03-02T07:03:11.733-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,44,68,2024-03-02T07:03:11.733-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,57,67,2024-03-02T07:03:11.733-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,67,2024-03-02T06:50:12.275-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,50,70,2024-03-02T06:50:12.275-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,49,70,2024-03-02T06:50:12.275-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,49,69,2024-03-02T06:50:12.275-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,52,70,2024-03-02T06:50:12.275-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,45,67,2024-03-02T06:50:12.275-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,57,68,2024-03-02T06:50:12.275-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,67,2024-03-02T06:37:43.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,50,70,2024-03-02T06:37:43.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,49,70,2024-03-02T06:37:43.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,49,69,2024-03-02T06:37:43.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,52,70,2024-03-02T06:37:43.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,45,66,2024-03-02T06:37:43.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,57,68,2024-03-02T06:37:43.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,67,2024-03-02T06:23:09.958-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,50,70,2024-03-02T06:23:09.958-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,49,70,2024-03-02T06:23:09.958-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,51,69,2024-03-02T06:23:09.958-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,52,70,2024-03-02T06:23:09.958-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,45,67,2024-03-02T06:23:09.958-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,57,67,2024-03-02T06:23:09.958-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,45,67,2024-03-02T06:04:05.783-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,50,70,2024-03-02T06:04:05.783-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,49,70,2024-03-02T06:04:05.783-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,51,69,2024-03-02T06:04:05.783-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,52,70,2024-03-02T06:04:05.783-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,45,67,2024-03-02T06:04:05.783-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,58,68,2024-03-02T06:04:05.783-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,67,2024-03-02T05:47:22.938-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,50,70,2024-03-02T05:47:22.938-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,49,70,2024-03-02T05:47:22.938-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,51,69,2024-03-02T05:47:22.938-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,52,70,2024-03-02T05:47:22.938-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,45,67,2024-03-02T05:47:22.938-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,58,68,2024-03-02T05:47:22.938-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,67,2024-03-02T05:32:40.679-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,50,70,2024-03-02T05:32:40.679-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,49,70,2024-03-02T05:32:40.679-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,51,69,2024-03-02T05:32:40.679-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,52,70,2024-03-02T05:32:40.679-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,45,68,2024-03-02T05:32:40.679-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,58,68,2024-03-02T05:32:40.679-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,47,68,2024-03-02T05:18:44.665-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,50,70,2024-03-02T05:18:44.665-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,49,70,2024-03-02T05:18:44.665-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,51,69,2024-03-02T05:18:44.665-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,52,70,2024-03-02T05:18:44.665-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,45,67,2024-03-02T05:18:44.665-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,58,68,2024-03-02T05:18:44.665-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,48,68,2024-03-02T05:03:02.912-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,50,70,2024-03-02T05:03:02.912-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,49,70,2024-03-02T05:03:02.912-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,51,69,2024-03-02T05:03:02.912-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,52,70,2024-03-02T05:03:02.912-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,46,69,2024-03-02T05:03:02.912-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Factory,58,68,2024-03-02T05:03:02.912-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,68,2024-03-02T04:47:35.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,50,70,2024-03-02T04:47:35.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,49,70,2024-03-02T04:47:35.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,51,69,2024-03-02T04:47:35.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,52,70,2024-03-02T04:47:35.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,45,69,2024-03-02T04:47:35.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Factory,58,68,2024-03-02T04:47:35.201-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,51,69,2024-03-02T04:32:24.719-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,50,70,2024-03-02T04:32:24.719-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,49,70,2024-03-02T04:32:24.719-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,51,69,2024-03-02T04:32:24.719-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,52,70,2024-03-02T04:32:24.719-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,47,69,2024-03-02T04:32:24.719-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,AKT Factory,59,68,2024-03-02T04:32:24.719-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,53,69,2024-03-02T04:20:16.558-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,50,70,2024-03-02T04:20:16.558-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,49,70,2024-03-02T04:20:16.558-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,51,69,2024-03-02T04:20:16.558-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,52,70,2024-03-02T04:20:16.558-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
