location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
East Austin,Bathrooms,68,73,2024-03-20T06:47:48.452-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,65,67,2024-03-20T06:47:48.452-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-20T06:47:48.452-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,48,67,2024-03-20T06:33:15.804-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,CB Lobby,64,75,2024-03-20T06:33:15.804-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T06:33:15.804-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T06:33:15.804-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T06:33:15.804-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,64,68,2024-03-20T06:33:15.804-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-20T06:33:15.804-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,68,2024-03-20T06:18:30.230-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,CB Lobby,64,75,2024-03-20T06:18:30.230-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T06:18:30.230-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T06:18:30.230-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T06:18:30.230-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,54,67,2024-03-20T06:18:30.230-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-20T06:18:30.230-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,68,2024-03-20T06:03:25.335-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-20T06:03:25.335-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T06:03:25.335-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T06:03:25.335-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T06:03:25.335-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,68,2024-03-20T06:03:25.335-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-20T06:03:25.335-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-03-20T05:47:43.719-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-20T05:47:43.719-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T05:47:43.719-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T05:47:43.719-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T05:47:43.719-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,46,67,2024-03-20T05:47:43.719-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-20T05:47:43.719-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,68,2024-03-20T05:32:32.978-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-20T05:32:32.978-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T05:32:32.978-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T05:32:32.978-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T05:32:32.978-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,46,67,2024-03-20T05:32:32.978-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-20T05:32:32.978-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-03-20T05:20:53.268-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-20T05:20:53.268-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T05:20:53.268-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T05:20:53.268-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T05:20:53.268-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,45,66,2024-03-20T05:20:53.268-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-20T05:20:53.268-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-03-20T05:03:23.838-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-20T05:03:23.838-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T05:03:23.838-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T05:03:23.838-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T05:03:23.838-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,45,66,2024-03-20T05:03:23.838-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-20T05:03:23.838-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-03-20T04:47:23.807-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-20T04:47:23.807-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T04:47:23.807-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T04:47:23.807-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T04:47:23.807-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,45,66,2024-03-20T04:47:23.807-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-20T04:47:23.807-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,68,2024-03-20T04:32:37.815-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-20T04:32:37.815-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T04:32:37.815-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T04:32:37.815-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T04:32:37.815-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,46,67,2024-03-20T04:32:37.815-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,83,73,2024-03-20T04:32:37.815-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,68,2024-03-20T04:20:13.518-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-20T04:20:13.518-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T04:20:13.518-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T04:20:13.518-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T04:20:13.518-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,46,68,2024-03-20T04:20:13.518-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-20T04:20:13.518-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,68,2024-03-20T04:03:24.774-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,75,2024-03-20T04:03:24.774-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T04:03:24.774-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T04:03:24.774-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T04:03:24.774-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,44,68,2024-03-20T04:03:24.774-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-20T04:03:24.774-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,68,2024-03-20T03:47:26.843-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,64,75,2024-03-20T03:47:26.843-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T03:47:26.843-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T03:47:26.843-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T03:47:26.843-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,45,68,2024-03-20T03:47:26.843-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-20T03:47:26.843-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,68,2024-03-20T03:32:29.158-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,64,75,2024-03-20T03:32:29.158-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,64,74,2024-03-20T03:32:29.158-05:00,OFFLINE,OFF,,COOL,MANUAL_ECO,OFF,,
East Austin,CB Theater,60,75,2024-03-20T03:32:29.158-05:00,OFFLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,68,73,2024-03-20T03:32:29.158-05:00,OFFLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,45,67,2024-03-20T03:32:29.158-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,83,73,2024-03-20T03:32:29.158-05:00,OFFLINE,OFF,,COOL,OFF,OFF,78,
