location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
West 5th,Theater,48,69,2024-02-29T21:47:26.399-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,46,67,2024-02-29T21:47:26.399-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,50,67,2024-02-29T21:32:49.911-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,47,69,2024-02-29T21:32:49.911-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,43,69,2024-02-29T21:32:49.911-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,63,66,2024-02-29T21:32:49.911-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,47,70,2024-02-29T21:32:49.911-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,48,69,2024-02-29T21:32:49.911-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,46,67,2024-02-29T21:32:49.911-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,50,67,2024-02-29T21:21:59.240-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,47,69,2024-02-29T21:21:59.240-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,43,69,2024-02-29T21:21:59.240-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,63,66,2024-02-29T21:21:59.240-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,47,70,2024-02-29T21:21:59.240-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,49,69,2024-02-29T21:21:59.240-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,46,67,2024-02-29T21:21:59.240-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,50,67,2024-02-29T21:03:29.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Lobby,47,69,2024-02-29T21:03:29.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,43,70,2024-02-29T21:03:29.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,60,65,2024-02-29T21:03:29.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,47,70,2024-02-29T21:03:29.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,49,68,2024-02-29T21:03:29.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,46,66,2024-02-29T21:03:29.805-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,51,67,2024-02-29T20:47:26.026-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,46,69,2024-02-29T20:47:26.026-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,43,70,2024-02-29T20:47:26.026-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,54,66,2024-02-29T20:47:26.026-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,Bathrooms,47,70,2024-02-29T20:47:26.026-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,49,69,2024-02-29T20:47:26.026-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,45,67,2024-02-29T20:47:26.026-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,51,67,2024-02-29T20:34:28.879-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,46,69,2024-02-29T20:34:28.879-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,43,69,2024-02-29T20:34:28.879-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,53,65,2024-02-29T20:34:28.879-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,Bathrooms,47,70,2024-02-29T20:34:28.879-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,50,69,2024-02-29T20:34:28.879-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,45,67,2024-02-29T20:34:28.879-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,51,67,2024-02-29T20:24:53.143-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,46,69,2024-02-29T20:24:53.143-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,43,69,2024-02-29T20:24:53.143-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,53,65,2024-02-29T20:24:53.143-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,Bathrooms,45,70,2024-02-29T20:24:53.143-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,50,69,2024-02-29T20:24:53.143-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,45,66,2024-02-29T20:24:53.143-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,52,67,2024-02-29T20:11:42.929-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,47,69,2024-02-29T20:11:42.929-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,43,69,2024-02-29T20:11:42.929-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,54,64,2024-02-29T20:11:42.929-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,Bathrooms,45,70,2024-02-29T20:11:42.929-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,69,2024-02-29T20:11:42.929-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,45,67,2024-02-29T20:11:42.929-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,53,67,2024-02-29T19:50:23.184-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,47,70,2024-02-29T19:50:23.184-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,43,70,2024-02-29T19:50:23.184-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,56,66,2024-02-29T19:50:23.184-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,47,70,2024-02-29T19:50:23.184-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,55,68,2024-02-29T19:50:23.184-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,45,67,2024-02-29T19:50:23.184-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,53,67,2024-02-29T19:27:24.879-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,46,70,2024-02-29T19:27:24.879-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,43,70,2024-02-29T19:27:24.879-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,59,65,2024-02-29T19:27:24.879-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,47,70,2024-02-29T19:27:24.879-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,60,68,2024-02-29T19:27:24.879-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,45,66,2024-02-29T19:27:24.879-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,49,67,2024-02-29T18:53:43.403-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,50,70,2024-02-29T18:53:43.403-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,43,71,2024-02-29T18:53:43.403-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,58,66,2024-02-29T18:53:43.403-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,43,71,2024-02-29T18:53:43.403-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,69,69,2024-02-29T18:53:43.403-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,43,67,2024-02-29T18:53:43.403-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,49,67,2024-02-29T18:29:57.507-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,51,70,2024-02-29T18:29:57.507-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,43,71,2024-02-29T18:29:57.507-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,63,66,2024-02-29T18:29:57.507-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,45,70,2024-02-29T18:29:57.507-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,67,2024-02-29T18:29:57.507-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,43,67,2024-02-29T18:29:57.507-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,50,67,2024-02-29T18:12:59.266-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,42,70,2024-02-29T18:12:59.266-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,41,70,2024-02-29T18:12:59.266-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,76,67,2024-02-29T18:12:59.266-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,46,70,2024-02-29T18:12:59.266-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,56,66,2024-02-29T18:12:59.266-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,43,67,2024-02-29T18:12:59.266-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,44,66,2024-02-29T17:47:28.328-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,42,70,2024-02-29T17:47:28.328-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,38,71,2024-02-29T17:47:28.328-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,62,65,2024-02-29T17:47:28.328-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,40,70,2024-02-29T17:47:28.328-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,65,67,2024-02-29T17:47:28.328-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,41,67,2024-02-29T17:47:28.328-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,44,67,2024-02-29T17:32:31.753-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,42,69,2024-02-29T17:32:31.753-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,38,71,2024-02-29T17:32:31.753-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,46,66,2024-02-29T17:32:31.753-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,Bathrooms,40,70,2024-02-29T17:32:31.753-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,61,66,2024-02-29T17:32:31.753-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,41,67,2024-02-29T17:32:31.753-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,44,67,2024-02-29T17:19:39.649-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,42,69,2024-02-29T17:19:39.649-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,38,70,2024-02-29T17:19:39.649-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,46,65,2024-02-29T17:19:39.649-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,Bathrooms,40,70,2024-02-29T17:19:39.649-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,65,2024-02-29T17:19:39.649-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,41,67,2024-02-29T17:19:39.649-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,44,67,2024-02-29T17:03:15.387-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,69,2024-02-29T17:03:15.387-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,38,70,2024-02-29T17:03:15.387-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,44,66,2024-02-29T17:03:15.387-06:00,ONLINE,OFF,,COOL,OFF,COOLING,66,
East Austin,Bathrooms,40,70,2024-02-29T17:03:15.387-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,45,66,2024-02-29T17:03:15.387-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,40,67,2024-02-29T17:03:15.387-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,44,67,2024-02-29T16:47:38.417-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,69,2024-02-29T16:47:38.417-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,AKT Lobby,38,70,2024-02-29T16:47:38.417-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,CB Theater,44,67,2024-02-29T16:47:38.417-06:00,ONLINE,OFF,,COOL,OFF,OFF,66,
East Austin,Bathrooms,40,70,2024-02-29T16:47:38.417-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,46,66,2024-02-29T16:47:38.417-06:00,ONLINE,OFF,,COOL,OFF,COOLING,65,
East Austin,AKT Factory,39,67,2024-02-29T16:47:38.417-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,44,67,2024-02-29T16:32:26.791-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,69,2024-02-29T16:32:26.791-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,AKT Lobby,38,70,2024-02-29T16:32:26.791-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,CB Theater,44,66,2024-02-29T16:32:26.791-06:00,ONLINE,OFF,,COOL,OFF,OFF,66,
East Austin,Bathrooms,40,70,2024-02-29T16:32:26.791-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,46,67,2024-02-29T16:32:26.791-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,39,67,2024-02-29T16:32:26.791-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,43,67,2024-02-29T16:20:24.858-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,69,2024-02-29T16:20:24.858-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,AKT Lobby,36,70,2024-02-29T16:20:24.858-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,CB Theater,44,66,2024-02-29T16:20:24.858-06:00,ONLINE,OFF,,COOL,OFF,OFF,66,
East Austin,Bathrooms,40,70,2024-02-29T16:20:24.858-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,45,67,2024-02-29T16:20:24.858-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,38,67,2024-02-29T16:20:24.858-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,43,67,2024-02-29T16:03:15.178-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,69,2024-02-29T16:03:15.178-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,AKT Lobby,36,70,2024-02-29T16:03:15.178-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
East Austin,CB Theater,42,67,2024-02-29T16:03:15.178-06:00,ONLINE,OFF,,COOL,OFF,OFF,66,
East Austin,Bathrooms,40,70,2024-02-29T16:03:15.178-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,46,66,2024-02-29T16:03:15.178-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,38,67,2024-02-29T16:03:15.178-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,43,67,2024-02-29T15:47:19.380-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,69,2024-02-29T15:47:19.380-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,36,70,2024-02-29T15:47:19.380-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,42,67,2024-02-29T15:47:19.380-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,Bathrooms,38,70,2024-02-29T15:47:19.380-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,46,67,2024-02-29T15:47:19.380-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,37,67,2024-02-29T15:47:19.380-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,43,68,2024-02-29T15:32:39.709-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,69,2024-02-29T15:32:39.709-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,36,70,2024-02-29T15:32:39.709-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,42,67,2024-02-29T15:32:39.709-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,Bathrooms,38,70,2024-02-29T15:32:39.709-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,45,68,2024-02-29T15:32:39.709-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,37,67,2024-02-29T15:32:39.709-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,43,67,2024-02-29T15:20:09.544-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,69,2024-02-29T15:20:09.544-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,36,70,2024-02-29T15:20:09.544-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,42,67,2024-02-29T15:20:09.544-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,Bathrooms,38,70,2024-02-29T15:20:09.544-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,45,66,2024-02-29T15:20:09.544-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,36,67,2024-02-29T15:20:09.544-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,43,67,2024-02-29T15:03:57.264-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,40,69,2024-02-29T15:03:57.264-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,36,70,2024-02-29T15:03:57.264-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,42,67,2024-02-29T15:03:57.264-06:00,ONLINE,OFF,,COOL,OFF,OFF,65,
East Austin,Bathrooms,38,70,2024-02-29T15:03:57.264-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,46,67,2024-02-29T15:03:57.264-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
