location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
East Austin,CB Lobby,54,69,2024-02-20T18:50:09.988-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Lobby,50,70,2024-02-20T18:50:09.988-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,56,68,2024-02-20T18:50:09.988-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,50,70,2024-02-20T18:50:09.988-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,62,69,2024-02-20T18:50:09.988-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,AKT Factory,51,74,2024-02-20T18:50:09.988-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,53,68,2024-02-20T18:27:37.937-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,CB Lobby,60,69,2024-02-20T18:27:37.937-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Lobby,52,71,2024-02-20T18:27:37.937-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,70,71,2024-02-20T18:27:37.937-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,50,70,2024-02-20T18:27:37.937-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,69,2024-02-20T18:27:37.937-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,AKT Factory,50,74,2024-02-20T18:27:37.937-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,55,69,2024-02-20T18:11:32.033-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,CB Lobby,48,69,2024-02-20T18:11:32.033-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Lobby,44,71,2024-02-20T18:11:32.033-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,81,72,2024-02-20T18:11:32.033-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,50,70,2024-02-20T18:11:32.033-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,69,2024-02-20T18:11:32.033-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,AKT Factory,50,74,2024-02-20T18:11:32.033-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,52,69,2024-02-20T17:47:32.633-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,CB Lobby,48,69,2024-02-20T17:47:32.633-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Lobby,44,72,2024-02-20T17:47:32.633-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,72,69,2024-02-20T17:47:32.633-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,51,70,2024-02-20T17:47:32.633-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,65,71,2024-02-20T17:47:32.633-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,AKT Factory,50,74,2024-02-20T17:47:32.633-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,52,68,2024-02-20T17:32:55.952-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,CB Lobby,48,69,2024-02-20T17:32:55.952-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Lobby,44,72,2024-02-20T17:32:55.952-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,53,68,2024-02-20T17:32:55.952-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,51,70,2024-02-20T17:32:55.952-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,61,71,2024-02-20T17:32:55.952-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,AKT Factory,50,75,2024-02-20T17:32:55.952-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,52,68,2024-02-20T17:19:17.114-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,CB Lobby,48,69,2024-02-20T17:19:17.114-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Lobby,46,72,2024-02-20T17:19:17.114-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,51,69,2024-02-20T17:19:17.114-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,51,70,2024-02-20T17:19:17.114-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,56,70,2024-02-20T17:19:17.114-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,AKT Factory,50,75,2024-02-20T17:19:17.114-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,53,69,2024-02-20T17:03:38.894-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,CB Lobby,47,71,2024-02-20T17:03:38.894-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Lobby,46,72,2024-02-20T17:03:38.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,49,67,2024-02-20T17:03:38.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,51,70,2024-02-20T17:03:38.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,49,70,2024-02-20T17:03:38.894-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,AKT Factory,50,76,2024-02-20T17:03:38.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,57,68,2024-02-20T16:47:40.416-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,CB Lobby,47,70,2024-02-20T16:47:40.416-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,AKT Lobby,46,72,2024-02-20T16:47:40.416-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,51,69,2024-02-20T16:47:40.416-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,51,70,2024-02-20T16:47:40.416-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,70,2024-02-20T16:47:40.416-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,AKT Factory,51,75,2024-02-20T16:47:40.416-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,54,71,2024-02-20T16:32:34.841-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,CB Lobby,51,72,2024-02-20T16:32:34.841-06:00,ONLINE,OFF,,COOL,OFF,COOLING,71,
East Austin,AKT Lobby,46,72,2024-02-20T16:32:34.841-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,51,69,2024-02-20T16:32:34.841-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,51,70,2024-02-20T16:32:34.841-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,55,72,2024-02-20T16:32:34.841-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,AKT Factory,51,76,2024-02-20T16:32:34.841-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,54,71,2024-02-20T16:20:23.917-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,67
East Austin,CB Lobby,51,71,2024-02-20T16:20:23.917-06:00,ONLINE,OFF,,COOL,OFF,COOLING,71,
East Austin,AKT Lobby,46,72,2024-02-20T16:20:23.917-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,47,67,2024-02-20T16:20:23.917-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,51,70,2024-02-20T16:20:23.917-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,72,2024-02-20T16:20:23.917-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,51,76,2024-02-20T16:20:23.917-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,54,71,2024-02-20T16:03:30.840-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,67
East Austin,CB Lobby,46,71,2024-02-20T16:03:30.840-06:00,ONLINE,OFF,,COOL,OFF,COOLING,71,
East Austin,AKT Lobby,46,72,2024-02-20T16:03:30.840-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,50,69,2024-02-20T16:03:30.840-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,51,70,2024-02-20T16:03:30.840-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,72,2024-02-20T16:03:30.840-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,51,76,2024-02-20T16:03:30.840-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,54,70,2024-02-20T15:47:31.150-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,67
East Austin,CB Lobby,46,72,2024-02-20T15:47:31.150-06:00,ONLINE,OFF,,COOL,OFF,COOLING,71,
East Austin,AKT Lobby,46,72,2024-02-20T15:47:31.150-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,48,68,2024-02-20T15:47:31.150-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,53,70,2024-02-20T15:47:31.150-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,71,2024-02-20T15:47:31.150-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,52,75,2024-02-20T15:47:31.150-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,54,70,2024-02-20T15:32:39.115-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,67
East Austin,CB Lobby,44,72,2024-02-20T15:32:39.115-06:00,ONLINE,OFF,,COOL,OFF,COOLING,71,
East Austin,AKT Lobby,46,72,2024-02-20T15:32:39.115-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,48,68,2024-02-20T15:32:39.115-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,53,70,2024-02-20T15:32:39.115-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,72,2024-02-20T15:32:39.115-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,52,75,2024-02-20T15:32:39.115-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,54,70,2024-02-20T15:18:08.761-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,67
East Austin,CB Lobby,44,72,2024-02-20T15:18:08.761-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,46,73,2024-02-20T15:18:08.761-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,53,69,2024-02-20T15:18:08.761-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,53,70,2024-02-20T15:18:08.761-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,72,2024-02-20T15:18:08.761-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,52,75,2024-02-20T15:18:08.761-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,54,70,2024-02-20T15:03:11.483-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,67
East Austin,CB Lobby,44,72,2024-02-20T15:03:11.483-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,AKT Lobby,46,72,2024-02-20T15:03:11.483-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
East Austin,CB Theater,50,68,2024-02-20T15:03:11.483-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,53,70,2024-02-20T15:03:11.483-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
