location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
West 5th,Lockers,44,67,2024-02-17T22:32:44.705-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,68,2024-02-17T22:32:44.705-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,36,69,2024-02-17T22:32:44.705-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,41,68,2024-02-17T22:32:44.705-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,37,68,2024-02-17T22:32:44.705-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,42,70,2024-02-17T22:32:44.705-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,32,67,2024-02-17T22:32:44.705-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-02-17T22:21:10.105-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,68,2024-02-17T22:21:10.105-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,36,69,2024-02-17T22:21:10.105-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,41,68,2024-02-17T22:21:10.105-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,37,68,2024-02-17T22:21:10.105-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,42,69,2024-02-17T22:21:10.105-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,33,67,2024-02-17T22:21:10.105-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-02-17T22:03:25.949-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,68,2024-02-17T22:03:25.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,34,70,2024-02-17T22:03:25.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,41,68,2024-02-17T22:03:25.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,37,68,2024-02-17T22:03:25.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,42,70,2024-02-17T22:03:25.949-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,33,67,2024-02-17T22:03:25.949-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-02-17T21:47:26.057-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,68,2024-02-17T21:47:26.057-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,34,70,2024-02-17T21:47:26.057-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,41,68,2024-02-17T21:47:26.057-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,37,68,2024-02-17T21:47:26.057-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,42,70,2024-02-17T21:47:26.057-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,33,67,2024-02-17T21:47:26.057-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-02-17T21:33:07.151-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,69,2024-02-17T21:33:07.151-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T21:33:07.151-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,41,68,2024-02-17T21:33:07.151-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,39,69,2024-02-17T21:33:07.151-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,42,70,2024-02-17T21:33:07.151-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,33,67,2024-02-17T21:33:07.151-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-02-17T21:20:09.179-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,69,2024-02-17T21:20:09.179-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T21:20:09.179-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,41,68,2024-02-17T21:20:09.179-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,39,69,2024-02-17T21:20:09.179-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,42,70,2024-02-17T21:20:09.179-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,33,67,2024-02-17T21:20:09.179-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-02-17T21:03:36.030-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,69,2024-02-17T21:03:36.030-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T21:03:36.030-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,42,68,2024-02-17T21:03:36.030-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,39,69,2024-02-17T21:03:36.030-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,42,70,2024-02-17T21:03:36.030-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,33,68,2024-02-17T21:03:36.030-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-02-17T20:47:19.174-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,69,2024-02-17T20:47:19.174-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T20:47:19.174-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,42,69,2024-02-17T20:47:19.174-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,39,68,2024-02-17T20:47:19.174-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,42,70,2024-02-17T20:47:19.174-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,33,68,2024-02-17T20:47:19.174-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-02-17T20:32:54.604-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,69,2024-02-17T20:32:54.604-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T20:32:54.604-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,42,69,2024-02-17T20:32:54.604-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,39,69,2024-02-17T20:32:54.604-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,43,70,2024-02-17T20:32:54.604-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,33,67,2024-02-17T20:32:54.604-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-02-17T20:22:32.077-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,69,2024-02-17T20:22:32.077-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T20:22:32.077-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,42,69,2024-02-17T20:22:32.077-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,39,69,2024-02-17T20:22:32.077-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,43,70,2024-02-17T20:22:32.077-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,33,68,2024-02-17T20:22:32.077-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,45,67,2024-02-17T20:09:58.054-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,69,2024-02-17T20:09:58.054-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T20:09:58.054-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,42,69,2024-02-17T20:09:58.054-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,39,69,2024-02-17T20:09:58.054-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,43,70,2024-02-17T20:09:58.054-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,33,68,2024-02-17T20:09:58.054-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,67,2024-02-17T19:48:38.662-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,69,2024-02-17T19:48:38.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T19:48:38.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,42,69,2024-02-17T19:48:38.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,39,69,2024-02-17T19:48:38.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,43,70,2024-02-17T19:48:38.662-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,33,68,2024-02-17T19:48:38.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,67,2024-02-17T19:26:26.338-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,69,2024-02-17T19:26:26.338-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T19:26:26.338-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,42,69,2024-02-17T19:26:26.338-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,39,69,2024-02-17T19:26:26.338-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,43,70,2024-02-17T19:26:26.338-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,34,69,2024-02-17T19:26:26.338-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,67,2024-02-17T18:52:32.344-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,70,2024-02-17T18:52:32.344-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T18:52:32.344-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,42,69,2024-02-17T18:52:32.344-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,39,69,2024-02-17T18:52:32.344-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,43,70,2024-02-17T18:52:32.344-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,34,69,2024-02-17T18:52:32.344-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,46,68,2024-02-17T18:29:09.495-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,70,2024-02-17T18:29:09.495-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T18:29:09.495-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,42,69,2024-02-17T18:29:09.495-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,39,69,2024-02-17T18:29:09.495-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,44,70,2024-02-17T18:29:09.495-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,34,69,2024-02-17T18:29:09.495-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,47,68,2024-02-17T18:12:26.057-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,38,71,2024-02-17T18:12:26.057-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,71,2024-02-17T18:12:26.057-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,45,69,2024-02-17T18:12:26.057-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,69,2024-02-17T18:12:26.057-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,44,70,2024-02-17T18:12:26.057-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,35,70,2024-02-17T18:12:26.057-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,47,68,2024-02-17T17:47:31.418-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,40,71,2024-02-17T17:47:31.418-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T17:47:31.418-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,45,69,2024-02-17T17:47:31.418-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,69,2024-02-17T17:47:31.418-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,44,70,2024-02-17T17:47:31.418-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,35,70,2024-02-17T17:47:31.418-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,47,68,2024-02-17T17:32:38.990-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,40,71,2024-02-17T17:32:38.990-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,37,70,2024-02-17T17:32:38.990-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,45,69,2024-02-17T17:32:38.990-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,69,2024-02-17T17:32:38.990-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,45,70,2024-02-17T17:32:38.990-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,35,70,2024-02-17T17:32:38.990-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,48,68,2024-02-17T17:18:57.730-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,40,71,2024-02-17T17:18:57.730-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,39,71,2024-02-17T17:18:57.730-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,45,69,2024-02-17T17:18:57.730-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,69,2024-02-17T17:18:57.730-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,45,70,2024-02-17T17:18:57.730-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,35,70,2024-02-17T17:18:57.730-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,48,68,2024-02-17T17:03:18.740-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,40,71,2024-02-17T17:03:18.740-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,39,70,2024-02-17T17:03:18.740-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,45,69,2024-02-17T17:03:18.740-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,69,2024-02-17T17:03:18.740-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,45,70,2024-02-17T17:03:18.740-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,35,71,2024-02-17T17:03:18.740-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,48,68,2024-02-17T16:47:29.798-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,40,70,2024-02-17T16:47:29.798-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,39,70,2024-02-17T16:47:29.798-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,45,69,2024-02-17T16:47:29.798-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,69,2024-02-17T16:47:29.798-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,46,70,2024-02-17T16:47:29.798-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,35,70,2024-02-17T16:47:29.798-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,48,68,2024-02-17T16:32:43.286-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,40,70,2024-02-17T16:32:43.286-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,39,70,2024-02-17T16:32:43.286-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,46,68,2024-02-17T16:32:43.286-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,69,2024-02-17T16:32:43.286-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,46,70,2024-02-17T16:32:43.286-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,35,70,2024-02-17T16:32:43.286-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,68,2024-02-17T16:21:06.211-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,40,70,2024-02-17T16:21:06.211-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,39,70,2024-02-17T16:21:06.211-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,46,68,2024-02-17T16:21:06.211-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,69,2024-02-17T16:21:06.211-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,46,70,2024-02-17T16:21:06.211-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,35,70,2024-02-17T16:21:06.211-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,68,2024-02-17T16:03:19.109-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,42,70,2024-02-17T16:03:19.109-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,39,70,2024-02-17T16:03:19.109-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,46,68,2024-02-17T16:03:19.109-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,69,2024-02-17T16:03:19.109-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,46,70,2024-02-17T16:03:19.109-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,35,70,2024-02-17T16:03:19.109-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,68,2024-02-17T15:47:26.910-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,42,69,2024-02-17T15:47:26.910-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,41,69,2024-02-17T15:47:26.910-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,45,67,2024-02-17T15:47:26.910-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,69,2024-02-17T15:47:26.910-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,47,70,2024-02-17T15:47:26.910-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,35,69,2024-02-17T15:47:26.910-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,68,2024-02-17T15:32:44.196-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,42,69,2024-02-17T15:32:44.196-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,41,69,2024-02-17T15:32:44.196-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,45,67,2024-02-17T15:32:44.196-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,68,2024-02-17T15:32:44.196-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,47,70,2024-02-17T15:32:44.196-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,35,69,2024-02-17T15:32:44.196-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,68,2024-02-17T15:17:56.314-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,42,69,2024-02-17T15:17:56.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,41,69,2024-02-17T15:17:56.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,47,66,2024-02-17T15:17:56.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,41,68,2024-02-17T15:17:56.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,47,70,2024-02-17T15:17:56.314-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
East Austin,AKT Factory,36,69,2024-02-17T15:17:56.314-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,49,67,2024-02-17T15:03:28.728-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,56
East Austin,CB Lobby,42,68,2024-02-17T15:03:28.728-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,AKT Lobby,41,69,2024-02-17T15:03:28.728-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,47,66,2024-02-17T15:03:28.728-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,43,69,2024-02-17T15:03:28.728-06:00,ONLINE,OFF,,COOL,OFF,OFF,84,
West 5th,Theater,48,70,2024-02-17T15:03:28.728-06:00,ONLINE,OFF,,OFF,OFF,OFF,,
