location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
East Austin,AKT Lobby,47,70,2024-02-16T21:03:30.760-06:00,OFFLINE,OFF,,COOL,OFF,OFF,84,
East Austin,CB Theater,55,64,2024-02-16T21:03:30.760-06:00,ONLINE,OFF,,COOL,OFF,OFF,80,
East Austin,Bathrooms,50,70,2024-02-16T21:03:30.760-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,54,71,2024-02-16T21:03:30.760-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,64,68,2024-02-16T21:03:30.760-06:00,ONLINE,OFF,,COOL,OFF,OFF,78,
West 5th,Lockers,55,71,2024-02-16T20:47:24.348-06:00,ONLINE,OFF,,HEAT,OFF,HEATING,,71
East Austin,CB Lobby,50,67,2024-02-16T20:47:24.348-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,49,70,2024-02-16T20:47:24.348-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,55,64,2024-02-16T20:47:24.348-06:00,ONLINE,OFF,,COOL,OFF,COOLING,50,
East Austin,Bathrooms,50,70,2024-02-16T20:47:24.348-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,54,72,2024-02-16T20:47:24.348-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,64,68,2024-02-16T20:47:24.348-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,55,71,2024-02-16T20:32:38.821-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,50,67,2024-02-16T20:32:38.821-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,49,70,2024-02-16T20:32:38.821-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,55,64,2024-02-16T20:32:38.821-06:00,ONLINE,OFF,,COOL,OFF,COOLING,50,
East Austin,Bathrooms,51,71,2024-02-16T20:32:38.821-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,55,71,2024-02-16T20:32:38.821-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,65,66,2024-02-16T20:32:38.821-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,55,71,2024-02-16T20:21:40.471-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,50,68,2024-02-16T20:21:40.471-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,49,70,2024-02-16T20:21:40.471-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,55,64,2024-02-16T20:21:40.471-06:00,ONLINE,OFF,,COOL,OFF,COOLING,50,
East Austin,Bathrooms,51,71,2024-02-16T20:21:40.471-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,55,71,2024-02-16T20:21:40.471-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,65,66,2024-02-16T20:21:40.471-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,56,71,2024-02-16T20:08:00.554-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,50,68,2024-02-16T20:08:00.554-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,49,70,2024-02-16T20:08:00.554-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,59,65,2024-02-16T20:08:00.554-06:00,ONLINE,OFF,,COOL,OFF,COOLING,50,
East Austin,Bathrooms,51,71,2024-02-16T20:08:00.554-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,56,71,2024-02-16T20:08:00.554-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,66,69,2024-02-16T20:08:00.554-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,56,71,2024-02-16T19:45:36.894-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,50,68,2024-02-16T19:45:36.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,50,70,2024-02-16T19:45:36.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,59,65,2024-02-16T19:45:36.894-06:00,ONLINE,OFF,,COOL,OFF,COOLING,50,
East Austin,Bathrooms,55,71,2024-02-16T19:45:36.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,71,2024-02-16T19:45:36.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,67,68,2024-02-16T19:45:36.894-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,55,71,2024-02-16T19:23:06.593-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,50,68,2024-02-16T19:23:06.593-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,50,70,2024-02-16T19:23:06.593-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,57,65,2024-02-16T19:23:06.593-06:00,ONLINE,OFF,,COOL,OFF,COOLING,50,
East Austin,Bathrooms,55,71,2024-02-16T19:23:06.593-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,59,70,2024-02-16T19:23:06.593-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,68,68,2024-02-16T19:23:06.593-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,56,71,2024-02-16T18:49:56.697-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,54,70,2024-02-16T18:49:56.697-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,55,71,2024-02-16T18:49:56.697-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,57,67,2024-02-16T18:49:56.697-06:00,ONLINE,OFF,,COOL,OFF,COOLING,50,
East Austin,Bathrooms,58,72,2024-02-16T18:49:56.697-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,58,71,2024-02-16T18:49:56.697-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,68,67,2024-02-16T18:49:56.697-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,55,71,2024-02-16T18:27:26.539-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,64,70,2024-02-16T18:27:26.539-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,56,71,2024-02-16T18:27:26.539-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,73,69,2024-02-16T18:27:26.539-06:00,ONLINE,OFF,,COOL,OFF,COOLING,50,
East Austin,Bathrooms,59,71,2024-02-16T18:27:26.539-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,62,69,2024-02-16T18:27:26.539-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,72,69,2024-02-16T18:27:26.539-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,52,71,2024-02-16T18:11:23.010-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,63,70,2024-02-16T18:11:23.010-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,54,71,2024-02-16T18:11:23.010-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,77,69,2024-02-16T18:11:23.010-06:00,ONLINE,OFF,,COOL,OFF,COOLING,59,
East Austin,Bathrooms,56,72,2024-02-16T18:11:23.010-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,55,70,2024-02-16T18:11:23.010-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,70,69,2024-02-16T18:11:23.010-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,51,72,2024-02-16T17:47:17.788-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,59,70,2024-02-16T17:47:17.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,54,71,2024-02-16T17:47:17.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,63,69,2024-02-16T17:47:17.788-06:00,ONLINE,OFF,,COOL,OFF,COOLING,59,
East Austin,Bathrooms,56,72,2024-02-16T17:47:17.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,56,68,2024-02-16T17:47:17.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,67,68,2024-02-16T17:47:17.788-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,52,72,2024-02-16T17:32:39.298-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,59,70,2024-02-16T17:32:39.298-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,54,71,2024-02-16T17:32:39.298-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,59,69,2024-02-16T17:32:39.298-06:00,ONLINE,OFF,,COOL,OFF,COOLING,59,
East Austin,Bathrooms,57,71,2024-02-16T17:32:39.298-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,58,67,2024-02-16T17:32:39.298-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Factory,68,66,2024-02-16T17:32:39.298-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,50,71,2024-02-16T17:18:50.915-06:00,ONLINE,OFF,,HEAT,OFF,HEATING,,71
East Austin,CB Lobby,54,69,2024-02-16T17:18:50.915-06:00,ONLINE,OFF,,COOL,OFF,OFF,72,
East Austin,AKT Lobby,53,70,2024-02-16T17:18:50.915-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,56,69,2024-02-16T17:18:50.915-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,55,71,2024-02-16T17:18:50.915-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,66,68,2024-02-16T17:18:50.915-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,68,69,2024-02-16T17:18:50.915-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,47,71,2024-02-16T17:03:17.368-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,58,69,2024-02-16T17:03:17.368-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,AKT Lobby,52,70,2024-02-16T17:03:17.368-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,58,68,2024-02-16T17:03:17.368-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,57,71,2024-02-16T17:03:17.368-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,64,68,2024-02-16T17:03:17.368-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,69,68,2024-02-16T17:03:17.368-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,71,2024-02-16T16:47:42.768-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,54,69,2024-02-16T16:47:42.768-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,52,70,2024-02-16T16:47:42.768-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,54,68,2024-02-16T16:47:42.768-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,57,71,2024-02-16T16:47:42.768-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,67,2024-02-16T16:47:42.768-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,67,67,2024-02-16T16:47:42.768-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,71,2024-02-16T16:32:28.945-06:00,ONLINE,OFF,,HEAT,OFF,OFF,,71
East Austin,CB Lobby,54,69,2024-02-16T16:32:28.945-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,AKT Lobby,52,70,2024-02-16T16:32:28.945-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,54,67,2024-02-16T16:32:28.945-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,57,71,2024-02-16T16:32:28.945-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,50,67,2024-02-16T16:32:28.945-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,68,69,2024-02-16T16:32:28.945-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,71,2024-02-16T16:20:21.601-06:00,ONLINE,OFF,,HEAT,OFF,HEATING,,71
East Austin,CB Lobby,58,69,2024-02-16T16:20:21.601-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,AKT Lobby,53,70,2024-02-16T16:20:21.601-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,56,69,2024-02-16T16:20:21.601-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,57,71,2024-02-16T16:20:21.601-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,50,68,2024-02-16T16:20:21.601-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,67,68,2024-02-16T16:20:21.601-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,70,2024-02-16T16:03:16.779-06:00,ONLINE,OFF,,HEAT,OFF,HEATING,,71
East Austin,CB Lobby,57,69,2024-02-16T16:03:16.779-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,53,70,2024-02-16T16:03:16.779-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,56,68,2024-02-16T16:03:16.779-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,57,71,2024-02-16T16:03:16.779-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,49,67,2024-02-16T16:03:16.779-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,69,66,2024-02-16T16:03:16.779-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,70,2024-02-16T15:47:34.881-06:00,ONLINE,OFF,,HEAT,OFF,HEATING,,71
East Austin,CB Lobby,57,68,2024-02-16T15:47:34.881-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,53,70,2024-02-16T15:47:34.881-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,54,68,2024-02-16T15:47:34.881-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,56,71,2024-02-16T15:47:34.881-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,49,68,2024-02-16T15:47:34.881-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,68,68,2024-02-16T15:47:34.881-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,70,2024-02-16T15:32:31.681-06:00,ONLINE,OFF,,HEAT,OFF,HEATING,,71
East Austin,CB Lobby,59,69,2024-02-16T15:32:31.681-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,AKT Lobby,53,70,2024-02-16T15:32:31.681-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,61,69,2024-02-16T15:32:31.681-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,56,71,2024-02-16T15:32:31.681-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,49,68,2024-02-16T15:32:31.681-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,66,68,2024-02-16T15:32:31.681-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,46,70,2024-02-16T15:18:01.109-06:00,ONLINE,OFF,,HEAT,OFF,HEATING,,71
East Austin,CB Lobby,55,68,2024-02-16T15:18:01.109-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,52,70,2024-02-16T15:18:01.109-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,55,68,2024-02-16T15:18:01.109-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,59,71,2024-02-16T15:18:01.109-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,49,67,2024-02-16T15:18:01.109-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,67,68,2024-02-16T15:18:01.109-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
West 5th,Lockers,47,70,2024-02-16T15:03:05.440-06:00,ONLINE,OFF,,HEAT,OFF,HEATING,,71
East Austin,CB Lobby,55,68,2024-02-16T15:03:05.440-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,52,70,2024-02-16T15:03:05.440-06:00,ONLINE,OFF,,COOL,OFF,OFF,73,
East Austin,CB Theater,51,67,2024-02-16T15:03:05.440-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,59,71,2024-02-16T15:03:05.440-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
