location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
East Austin,AKT Factory,72,68,2024-02-21T14:32:57.471-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,51,68,2024-02-21T14:20:04.330-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,60,71,2024-02-21T14:20:04.330-06:00,ONLINE,OFF,,HEATCOOL,OFF,HEATING,86,72
East Austin,AKT Lobby,59,71,2024-02-21T14:20:04.330-06:00,ONLINE,OFF,,COOL,OFF,COOLING,70,
East Austin,CB Theater,58,68,2024-02-21T14:20:04.330-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,64,71,2024-02-21T14:20:04.330-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,51,67,2024-02-21T14:20:04.330-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,67,67,2024-02-21T14:20:04.330-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,50,69,2024-02-21T14:03:22.928-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,60,70,2024-02-21T14:03:22.928-06:00,ONLINE,OFF,,HEATCOOL,OFF,HEATING,86,72
East Austin,AKT Lobby,62,71,2024-02-21T14:03:22.928-06:00,ONLINE,OFF,,COOL,OFF,COOLING,70,
East Austin,CB Theater,64,68,2024-02-21T14:03:22.928-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,64,71,2024-02-21T14:03:22.928-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,68,2024-02-21T14:03:22.928-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,71,67,2024-02-21T14:03:22.928-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,50,69,2024-02-21T13:47:30.562-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,63,70,2024-02-21T13:47:30.562-06:00,ONLINE,OFF,,HEATCOOL,OFF,HEATING,86,72
East Austin,AKT Lobby,62,71,2024-02-21T13:47:30.562-06:00,ONLINE,OFF,,COOL,OFF,COOLING,70,
East Austin,CB Theater,57,67,2024-02-21T13:47:30.562-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,64,71,2024-02-21T13:47:30.562-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,68,2024-02-21T13:47:30.562-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,71,69,2024-02-21T13:47:30.562-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,50,68,2024-02-21T13:32:35.528-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,59,69,2024-02-21T13:32:35.528-06:00,ONLINE,OFF,,HEATCOOL,OFF,HEATING,86,72
East Austin,AKT Lobby,62,70,2024-02-21T13:32:35.528-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,59,67,2024-02-21T13:32:35.528-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,64,71,2024-02-21T13:32:35.528-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,51,67,2024-02-21T13:32:35.528-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,72,66,2024-02-21T13:32:35.528-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,50,68,2024-02-21T13:17:43.117-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,63,70,2024-02-21T13:17:43.117-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,AKT Lobby,58,70,2024-02-21T13:17:43.117-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,59,67,2024-02-21T13:17:43.117-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,64,71,2024-02-21T13:17:43.117-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,67,2024-02-21T13:17:43.117-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,73,68,2024-02-21T13:17:43.117-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,50,68,2024-02-21T13:03:31.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,69,2024-02-21T13:03:31.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,58,70,2024-02-21T13:03:31.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,65,68,2024-02-21T13:03:31.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,63,71,2024-02-21T13:03:31.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,51,68,2024-02-21T13:03:31.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,69,69,2024-02-21T13:03:31.662-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,50,68,2024-02-21T12:47:37.604-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,68,69,2024-02-21T12:47:37.604-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,58,70,2024-02-21T12:47:37.604-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,64,68,2024-02-21T12:47:37.604-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,63,71,2024-02-21T12:47:37.604-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,51,67,2024-02-21T12:47:37.604-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,72,66,2024-02-21T12:47:37.604-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,50,68,2024-02-21T12:32:37.377-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,55,69,2024-02-21T12:32:37.377-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,57,70,2024-02-21T12:32:37.377-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,61,68,2024-02-21T12:32:37.377-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,65,70,2024-02-21T12:32:37.377-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,51,66,2024-02-21T12:32:37.377-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,74,68,2024-02-21T12:32:37.377-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,51,68,2024-02-21T12:22:21.174-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,57,70,2024-02-21T12:22:21.174-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,AKT Lobby,59,71,2024-02-21T12:22:21.174-06:00,ONLINE,OFF,,COOL,OFF,COOLING,70,
East Austin,CB Theater,60,68,2024-02-21T12:22:21.174-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,65,71,2024-02-21T12:22:21.174-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,51,67,2024-02-21T12:22:21.174-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,75,67,2024-02-21T12:22:21.174-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
West 5th,Lockers,51,68,2024-02-21T12:03:45.320-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,63,71,2024-02-21T12:03:45.320-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,AKT Lobby,60,71,2024-02-21T12:03:45.320-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,CB Theater,67,70,2024-02-21T12:03:45.320-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,65,70,2024-02-21T12:03:45.320-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,51,67,2024-02-21T12:03:45.320-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,76,69,2024-02-21T12:03:45.320-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,51,68,2024-02-21T11:47:32.295-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,63,70,2024-02-21T11:47:32.295-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,AKT Lobby,60,71,2024-02-21T11:47:32.295-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,CB Theater,68,69,2024-02-21T11:47:32.295-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,65,70,2024-02-21T11:47:32.295-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,51,68,2024-02-21T11:47:32.295-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,73,69,2024-02-21T11:47:32.295-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,52,68,2024-02-21T11:32:48.335-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,63,70,2024-02-21T11:32:48.335-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,AKT Lobby,60,70,2024-02-21T11:32:48.335-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,CB Theater,66,69,2024-02-21T11:32:48.335-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,65,70,2024-02-21T11:32:48.335-06:00,ONLINE,OFF,,COOL,OFF,OFF,75,
West 5th,Theater,52,67,2024-02-21T11:32:48.335-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,74,68,2024-02-21T11:32:48.335-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,52,68,2024-02-21T11:21:40.775-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,63,69,2024-02-21T11:21:40.775-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,60,70,2024-02-21T11:21:40.775-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,62,69,2024-02-21T11:21:40.775-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,65,70,2024-02-21T11:21:40.775-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,67,2024-02-21T11:21:40.775-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,72,67,2024-02-21T11:21:40.775-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,53,68,2024-02-21T11:03:14.903-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,69,2024-02-21T11:03:14.903-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,60,70,2024-02-21T11:03:14.903-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,62,68,2024-02-21T11:03:14.903-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,65,70,2024-02-21T11:03:14.903-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,54,68,2024-02-21T11:03:14.903-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,75,68,2024-02-21T11:03:14.903-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,53,68,2024-02-21T10:47:29.486-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,57,69,2024-02-21T10:47:29.486-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,58,71,2024-02-21T10:47:29.486-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,62,67,2024-02-21T10:47:29.486-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,65,70,2024-02-21T10:47:29.486-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,53,67,2024-02-21T10:47:29.486-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,72,68,2024-02-21T10:47:29.486-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,53,68,2024-02-21T10:33:34.101-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,63,70,2024-02-21T10:33:34.101-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,AKT Lobby,58,71,2024-02-21T10:33:34.101-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,68,69,2024-02-21T10:33:34.101-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,67,70,2024-02-21T10:33:34.101-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,54,66,2024-02-21T10:33:34.101-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,76,66,2024-02-21T10:33:34.101-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,55,69,2024-02-21T10:22:22.723-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,70,2024-02-21T10:22:22.723-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,AKT Lobby,58,70,2024-02-21T10:22:22.723-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,CB Theater,68,69,2024-02-21T10:22:22.723-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,67,70,2024-02-21T10:22:22.723-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,67,2024-02-21T10:22:22.723-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,79,69,2024-02-21T10:22:22.723-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,53,68,2024-02-21T10:04:39.625-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,70,2024-02-21T10:04:39.625-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,AKT Lobby,62,70,2024-02-21T10:04:39.625-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,CB Theater,66,69,2024-02-21T10:04:39.625-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,67,70,2024-02-21T10:04:39.625-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,58,67,2024-02-21T10:04:39.625-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,78,69,2024-02-21T10:04:39.625-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,53,68,2024-02-21T09:47:16.261-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,66,70,2024-02-21T09:47:16.261-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,AKT Lobby,62,70,2024-02-21T09:47:16.261-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,CB Theater,66,69,2024-02-21T09:47:16.261-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,67,71,2024-02-21T09:47:16.261-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,54,67,2024-02-21T09:47:16.261-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,77,68,2024-02-21T09:47:16.261-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,52,68,2024-02-21T09:32:41.341-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,66,70,2024-02-21T09:32:41.341-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,AKT Lobby,62,70,2024-02-21T09:32:41.341-06:00,ONLINE,OFF,,COOL,OFF,OFF,71,
East Austin,CB Theater,67,69,2024-02-21T09:32:41.341-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,Bathrooms,67,70,2024-02-21T09:32:41.341-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,68,2024-02-21T09:32:41.341-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,75,69,2024-02-21T09:32:41.341-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,52,68,2024-02-21T09:19:49.837-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,63,69,2024-02-21T09:19:49.837-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,60,70,2024-02-21T09:19:49.837-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,66,69,2024-02-21T09:19:49.837-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,67,70,2024-02-21T09:19:49.837-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,52,66,2024-02-21T09:19:49.837-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,76,68,2024-02-21T09:19:49.837-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,54,68,2024-02-21T09:03:49.455-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,69,2024-02-21T09:03:49.455-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,61,70,2024-02-21T09:03:49.455-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,63,69,2024-02-21T09:03:49.455-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,67,70,2024-02-21T09:03:49.455-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,54,68,2024-02-21T09:03:49.455-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,74,67,2024-02-21T09:03:49.455-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,55,68,2024-02-21T08:47:16.963-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,62,69,2024-02-21T08:47:16.963-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,59,69,2024-02-21T08:47:16.963-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,63,69,2024-02-21T08:47:16.963-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,65,70,2024-02-21T08:47:16.963-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,54,67,2024-02-21T08:47:16.963-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,73,65,2024-02-21T08:47:16.963-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,56,68,2024-02-21T08:32:41.900-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,58,69,2024-02-21T08:32:41.900-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,58,69,2024-02-21T08:32:41.900-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,63,68,2024-02-21T08:32:41.900-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,65,70,2024-02-21T08:32:41.900-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,68,2024-02-21T08:32:41.900-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,76,69,2024-02-21T08:32:41.900-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,56,68,2024-02-21T08:20:10.776-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,58,69,2024-02-21T08:20:10.776-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,60,70,2024-02-21T08:20:10.776-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,63,67,2024-02-21T08:20:10.776-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,65,70,2024-02-21T08:20:10.776-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,58,66,2024-02-21T08:20:10.776-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,76,68,2024-02-21T08:20:10.776-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,54,68,2024-02-21T08:03:19.080-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,64,70,2024-02-21T08:03:19.080-06:00,ONLINE,OFF,,COOL,OFF,COOLING,69,
East Austin,AKT Lobby,62,70,2024-02-21T08:03:19.080-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,72,69,2024-02-21T08:03:19.080-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,65,70,2024-02-21T08:03:19.080-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,64,67,2024-02-21T08:03:19.080-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,75,68,2024-02-21T08:03:19.080-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,54,68,2024-02-21T07:47:21.140-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,65,69,2024-02-21T07:47:21.140-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,56,70,2024-02-21T07:47:21.140-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,72,68,2024-02-21T07:47:21.140-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,62,70,2024-02-21T07:47:21.140-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,63,68,2024-02-21T07:47:21.140-06:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
East Austin,AKT Factory,73,68,2024-02-21T07:47:21.140-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,53,68,2024-02-21T07:32:58.464-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,63,69,2024-02-21T07:32:58.464-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,55,70,2024-02-21T07:32:58.464-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,66,69,2024-02-21T07:32:58.464-06:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
East Austin,Bathrooms,62,70,2024-02-21T07:32:58.464-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,57,67,2024-02-21T07:32:58.464-06:00,ONLINE,OFF,,COOL,OFF,OFF,67,
East Austin,AKT Factory,70,68,2024-02-21T07:32:58.464-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,53,68,2024-02-21T07:20:36.868-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Lobby,61,69,2024-02-21T07:20:36.868-06:00,ONLINE,OFF,,COOL,OFF,OFF,69,
East Austin,AKT Lobby,55,70,2024-02-21T07:20:36.868-06:00,ONLINE,OFF,,COOL,OFF,OFF,70,
East Austin,CB Theater,64,68,2024-02-21T07:20:36.868-06:00,ONLINE,OFF,,COOL,OFF,OFF,68,
East Austin,Bathrooms,62,70,2024-02-21T07:20:36.868-06:00,ONLINE,OFF,,COOL,OFF,OFF,74,
